"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"トイレ の 夢 意味","4","4","720","16","0.00","https://zexy.net/contents/lovenews/article.php?d=20240213","36","0","0.00","0.33","112","[100,72,59,59,72,88,72,88,72,72,72,59]","2026-07-19","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"instyle wedding kyoto","2","2","720","28","2.12","https://zexy.net/wedding/c_7770075025/","18","0","38.00","0.15","109","[55,45,77,100,100,77,68,37,45,13,8,4]","2026-07-13","Sitelinks, Image, Video, Short videos, Knowledge panel, Twitter","navigational","Organic"
"婚姻 届 提出 持ち物","1","1","720","31","0.07","https://zexy.net/mar/manual/registration/marriage.html","93","0","6.00","0.15","109","[72,88,48,59,72,88,72,59,88,100,59,59]","2026-07-11","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"八幡 台 やま たまや","6","6","720","23","0.00","https://zexy.net/wedding/c_7770006086/","4","0","0.00","0.04","0","[88,39,72,59,59,100,88,59,59,48,88,72]","2026-07-31","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"ウエルカム ボード 手作り 100 均","1","1","720","21","0.00","https://zexy.net/article/app002002025/","93","0","0.00","0.07","146","[82,100,100,100,67,44,67,67,82,67,67,55]","2026-07-22","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"新郎 の 父 挨拶 例文","2","2","720","18","0.00","https://zexy.net/contents/oya/kiso/shaji.html","64","0","0.00","0.33","109","[67,55,82,82,100,67,82,82,82,82,82,67]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 家族 だけ 費用","1","1","720","15","0.90","https://zexy.net/article/app000100892/","93","0","83.00","0.55","109","[82,100,100,67,82,67,100,82,82,67,82,67]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"乾杯 発声","9","9","720","24","0.00","https://zexy.net/mar/manual/speech/cheers.html","18","0","0.00","0.33","106","[82,82,67,82,100,100,100,82,67,100,82,67]","2026-07-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"婚姻 届 提出 時間","1","1","720","27","0.14","https://zexy.net/article/app002111042/","93","0","13.00","0.04","108","[100,68,55,68,68,55,55,45,55,45,55,45]","2026-07-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 指輪 平均 金額","1","1","720","19","0.45","https://zexy.net/mar/manual/ring_info/marriage_kiso_article1.html","64","0","28.00","0.29","117","[82,100,82,82,82,100,100,82,82,67,82,82]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"婚姻 届 例","1","1","720","35","0.04","https://zexy.net/mar/manual/registration/marriage.html","93","0","3.00","0.07","116","[100,82,67,82,82,67,67,82,67,67,67,67]","2026-08-12","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"ティファニー 札幌","7","7","720","32","2.89","https://zexy.net/ring/brand_c/tiffany/shop/49","3","0","8.00","0.28","162","[59,72,88,72,72,72,100,72,59,72,59,72]","2026-07-14","Short videos, People also ask, Local pack, Twitter, Feature_34","transactional","Organic"
"千葉 みなと 結婚 式場","10","10","720","21","1.10","https://zexy.net/wedding/c_7770044437/imageGallery/party/","5","0","5.00","0.52","59","[72,72,88,100,72,59,88,72,59,72,72,59]","2026-07-25","Image, Short videos, Local pack, Twitter","commercial","Organic"
"千葉 みなと 結婚 式場","6","6","720","21","1.10","https://zexy.net/wedding/chiba/st_990461/","21","0","23.00","0.52","59","[72,72,88,100,72,59,88,72,59,72,72,59]","2026-07-25","Image, Short videos, Local pack, Twitter","commercial","Organic"
"ご 祝儀 結婚 式 なし","10","10","720","15","0.01","https://zexy.net/mar/manual/guest_gosyugi/chapter5.html","6","0","0.00","0.03","109","[82,82,100,82,67,82,100,100,67,82,67,67]","2026-07-11","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"アイプリモ 岐阜 店","7","7","720","26","0.57","https://zexy.net/ring/c_7770012936/shop/s_4020916250/","4","0","2.00","0.04","109","[82,100,82,67,67,100,82,67,82,82,100,67]","2026-08-06","Sitelinks, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"フォト パネル 手作り","7","7","720","17","0.53","https://zexy.net/article/app002107033/","18","0","9.00","0.89","146","[82,100,100,100,100,82,67,82,67,67,55,55]","2026-07-18","Image, Image pack, Video, Video Carousel, Short videos","informational, transactional","Organic"
"席 札 面白い","6","6","720","17","0.00","https://zexy.net/article/app002309034/","28","0","0.00","0.62","50","[100,100,82,100,67,82,82,67,82,55,36,44]","2026-07-21","Sitelinks, Image, Image pack, Short videos","informational","Organic"
"席 札 面白い","3","3","720","17","0.00","https://zexy.net/article/app002202034/","64","0","0.00","0.62","50","[100,100,82,100,67,82,82,67,82,55,36,44]","2026-07-21","Sitelinks, Image, Image pack, Short videos","informational","Organic"
"付き合っ て 一 年","4","4","720","26","0.00","https://zexy.net/contents/lovenews/article.php?d=20231010","36","0","0.00","0.33","113","[100,100,100,82,82,67,100,67,82,82,100,100]","2026-07-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"両家 の 顔合わせ 服装","2","2","720","21","0.05","https://zexy.net/article/app002109043/","64","0","3.00","0.64","18","[72,72,72,88,59,100,100,48,59,72,59,59]","2026-07-22","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"ジョージ アン テラス","7","7","720","41","1.70","https://zexy.net/wedding/c_7770010198/","3","0","5.00","0.18","7","[67,82,82,100,100,82,100,82,82,82,100,82]","2026-07-22","Sitelinks, Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"チャペル アニヴェルセル","6","6","720","25","0.00","https://zexy.net/wedding/c_7770030760/imageGallery/s_4046121271/","4","0","0.00","0.02","135","[77,77,77,100,77,77,45,37,30,30,30,30]","2026-07-09","Image, Video, Video Carousel, Short videos, People also ask, Twitter","informational, navigational","Organic"
"ご 祝儀 ふくさ 包み 方","1","1","720","18","0.00","https://zexy.net/mar/manual/guest_gosyugi/chapter3.html","93","0","0.00","0.33","0","[59,48,88,100,88,59,59,59,88,72,72,48]","2026-07-30","Image, Image pack, Video, Short videos, Related searches","informational","Organic"
"ブライダル 意味","1","1","720","21","0.00","https://zexy.net/article/app002305201/","64","0","0.00","0.33","109","[100,72,88,72,72,72,72,59,59,72,72,72]","2026-07-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"返信 ハガキ","5","5","720","23","2.87","https://zexy.net/mar/manual/guest_hagaki/","18","0","51.00","0.01","101","[72,72,88,100,72,88,72,59,88,88,88,72]","2026-07-31","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"暇 何 する","5","5","720","22","0.42","https://zexy.net/contents/lovenews/article.php?d=20240925","28","0","11.00","0.01","132","[88,100,88,59,59,72,72,72,88,59,59,48]","2026-07-23","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 祝い 返し","7","7","720","25","0.53","https://zexy.net/mar/manual/kiso_orei/chapter1.html","21","0","11.00","1","180","[100,100,67,82,82,100,100,67,82,67,67,67]","2026-07-25","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"ベッド 二 人 用","6","6","720","15","0.27","https://zexy.net/article/app002302038/","21","0","5.00","1","194","[82,82,67,82,67,67,82,67,82,100,100,100]","2026-07-22","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"婚姻 届 土日","1","1","720","27","0.48","https://zexy.net/article/app002111042/","50","0","24.00","0.02","112","[82,82,82,82,100,82,82,82,82,67,67,82]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"お 車 代 ご 祝儀 より 多い","2","2","720","17","0.00","https://zexy.net/article/app000001993/","50","0","0.00","0.33","108","[59,72,100,100,88,59,88,72,88,72,88,48]","2026-08-12","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","Organic"
"新郎新婦へのメッセージ 招待状","8","8","720","19","0.01","https://zexy.net/mar/manual/guest_hagaki/","21","0","0.00","0.07","100","[9,6,11,37,37,55,37,30,37,55,100,100]","2026-07-27","Sitelinks, Video, Short videos, People also ask","commercial","Organic"
"結婚 パーティー ご 祝儀","5","5","720","14","0.00","https://zexy.net/navi/casual/manual08.html","28","0","0.00","0.33","115","[55,55,82,100,100,55,82,82,67,82,82,67]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 に いい 日","9","9","720","28","0.07","https://zexy.net/article/app000101064/","18","0","1.00","0.1","104","[100,100,82,100,100,82,100,82,100,82,82,67]","2026-07-20","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 に いい 日","3","3","720","28","0.07","https://zexy.net/article/app002211004/","50","0","3.00","0.1","104","[100,100,82,100,100,82,100,82,100,82,82,67]","2026-07-20","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"季節 の 変わり目 ご 自愛","10","10","720","29","0.00","https://zexy.net/contents/lovenews/article.php?d=20230912","6","0","0.00","0.01","79","[67,7,11,100,67,7,3,1,13,30,25,16]","2026-07-08","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"出会い ない 社会 人","6","6","720","24","1.14","https://zexy.net/contents/lovenews/article.php?d=20241114","21","0","23.00","0.23","122","[100,82,100,100,67,55,55,44,67,55,82,100]","2026-07-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ドレス ぽっちゃり","9","9","720","19","0.20","https://zexy.net/article/app002403022/","21","0","4.00","1","197","[72,72,88,100,88,88,59,72,72,72,59,59]","2026-07-05","Sitelinks, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"ララシャンス 迎賓館","10","10","720","35","2.28","https://zexy.net/wedding/c_7770027698/mapTel/","5","0","11.00","0.11","106","[82,100,100,100,100,100,67,82,67,67,82,67]","2026-07-06","Image, Short videos, Local pack, Twitter","transactional","Organic"
"ララシャンス 迎賓館","5","5","720","35","2.28","https://zexy.net/wedding/c_7770025058/","21","0","47.00","0.11","106","[82,100,100,100,100,100,67,82,67,67,82,67]","2026-07-06","Image, Short videos, Local pack, Twitter","transactional","Organic"
"袱紗 慶弔 両用 色","6","6","720","23","0.05","https://zexy.net/mar/manual/guest_gosyugi/chapter3.html","21","0","1.00","0.62","165","[72,72,88,100,88,88,59,72,59,72,59,72]","2026-07-09","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"好き だっ た 人 夢","9","9","720","19","0.00","https://zexy.net/contents/lovenews/article.php?d=20210511","6","0","0.00","0.33","33","[100,100,100,82,82,82,67,67,67,67,55,55]","2026-07-08","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"義理 の 兄 呼び 方","10","10","720","24","0.00","https://zexy.net/article/app000001994/","6","0","0.00","0.33","109","[39,48,48,48,48,72,88,72,88,88,100,100]","2026-08-10","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"義理 の 兄 呼び 方","3","3","720","24","0.00","https://zexy.net/contents/lovenews/article.php?d=20230123","36","0","0.00","0.33","109","[39,48,48,48,48,72,88,72,88,88,100,100]","2026-08-10","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"恋愛 トーク","1","1","720","23","1.42","https://zexy.net/contents/lovenews/article.php?d=20250312","338","0.01","479.00","0.01","127","[37,45,45,45,45,45,45,100,55,55,55,45]","2026-08-14","Video, Short videos, People also ask","informational","Organic"
"入籍 前 に する こと","4","4","720","15","0.21","https://zexy.net/article/app340000010/","36","0","7.00","0.44","116","[100,100,100,100,100,82,82,100,67,67,67,82]","2026-07-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"知ら ない 人 と キス する 夢","2","2","720","15","0.00","https://zexy.net/contents/lovenews/article.php?d=20190802","36","0","0.00","0.33","97","[100,100,100,82,82,82,67,82,67,67,67,55]","2026-06-26","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"みなとみらい 結婚 式","1","1","720","21","1.55","https://zexy.net/wedding/kanagawa/a_1161/","50","0","77.00","0.78","137","[82,82,100,100,100,82,100,82,100,82,100,82]","2026-08-13","Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"ご 祝儀 内 袋","3","3","720","25","0.00","https://zexy.net/mar/manual/guest_gosyugi/chapter2.html","36","0","0.00","0.09","182","[48,59,88,100,100,72,59,72,88,72,88,48]","2026-07-24","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"同棲 の 挨拶","3","3","720","25","0.00","https://zexy.net/contents/lovenews/article.php?d=20221011","36","0","0.00","0","106","[67,82,82,67,67,100,82,82,82,82,67,67]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"追 われる 夢 意味","6","6","720","30","0.00","https://zexy.net/contents/lovenews/article.php?d=20231207","21","0","0.00","0.33","42","[48,72,88,72,59,88,100,88,88,100,72,72]","2026-07-24","Sitelinks, Featured snippet, Short videos, People also ask","informational","Organic"
"クラシック ドレス","3","3","720","16","0.12","https://zexy.net/article/app002108041/","36","0","4.00","0.74","181","[82,67,82,82,82,67,55,82,55,100,100,82]","2026-07-14","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"年 下 男性","1","1","720","20","0.00","https://zexy.net/contents/lovenews/article.php?d=20250730","93","0","0.00","0.33","129","[100,100,100,100,82,55,67,67,55,67,82,82]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"指輪 6 号","5","5","720","25","0.26","https://zexy.net/mar/manual/ring_info/kiso_size_article6.html","28","0","7.00","0.97","169","[67,67,67,67,82,100,100,67,82,67,67,67]","2026-07-31","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
