"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"三重 弁 一覧","8","8","1000","11","0.00","https://dressy.pla-cole.wedding/mie-hougen/","30","0.01","0.00","0.33","110","[37,68,77,55,100,77,77,100,100,68,68,68]","2026-07-12","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"名古屋 駅 カフェ おしゃれ","8","8","1000","32","0.00","https://dressy.pla-cole.wedding/meieki-kawaii-cafe/","30","0.01","0.00","0","133","[62,55,55,81,100,81,81,81,55,55,55,55]","2026-07-28","Sitelinks, Video, Short videos, Local pack, Related searches","commercial","Organic"
"下関 夜 カフェ","9","9","1000","30","0.00","https://dressy.pla-cole.wedding/yamaguchi-night-cafe/","30","0.01","0.00","0.33","114","[81,81,100,81,62,62,62,55,55,62,55,62]","2026-06-28","Video, Short videos, Local pack, Twitter","commercial","Organic"
"西川 貴教 結婚","5","5","1000","33","0.00","https://dressy.pla-cole.wedding/takanorinishikawa/","30","0.01","0.00","0.33","103","[100,100,53,53,46,46,53,46,38,38,38,53]","2026-07-09","AI overview, Image, Image pack, Short videos, People also ask","informational","Organic"
"白洲 迅 結婚","10","10","4400","38","0.00","https://dressy.pla-cole.wedding/jinshirasu_ayumutakeuchi/","30","0.01","0.00","0.33","111","[7,7,16,100,36,13,11,7,13,16,20,13]","2026-07-23","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"オーダー メイド ウェディング ドレス","8","8","1000","25","0.57","https://weddingdress.pla-cole.wedding/c/weddingdress/order-dress","30","0.01","17.00","0.68","167","[28,20,20,24,20,16,24,16,16,20,20,100]","2026-07-27","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Local pack","informational","Organic"
"カップル youtuber","4","4","1000","33","0.00","https://dressy.pla-cole.wedding/couple-youtuber/","30","0.01","0.00","0.33","122","[53,53,68,53,53,53,46,46,68,46,53,100]","2026-07-13","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"岡山 居酒屋 おしゃれ","7","7","1000","34","0.13","https://dressy.pla-cole.wedding/okayama-izakaya/","30","0.01","3.00","0.18","120","[77,77,77,77,100,77,68,68,77,68,55,55]","2026-07-29","Video, Short videos, Local pack","commercial","Organic"
"11014 意味","6","6","1000","23","0.00","https://dressy.pla-cole.wedding/love-number/","30","0.01","0.00","0.33","104","[100,100,100,77,77,55,55,55,68,77,68,55]","2026-07-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"愛知 県 出身 の 有名人","8","8","1000","17","0.00","https://dressy.pla-cole.wedding/aichi-geinoujin/2/","30","0.01","0.00","0.33","140","[37,42,37,42,100,42,67,42,42,42,42,42]","2026-08-10","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"チューリップ ブーケ","7","7","1000","19","0.20","https://dressy.pla-cole.wedding/tulip-bouquet-2/","30","0.01","6.00","0.81","179","[25,25,20,25,30,37,37,79,79,100,54,30]","2026-07-08","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"サッカー 選手 の 嫁","7","7","1000","25","0.00","https://dressy.pla-cole.wedding/soccerplayer_wedding/","30","0.01","0.00","0.33","154","[16,13,13,16,16,13,13,9,11,11,19,100]","2026-08-15","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"山形 市 モーニング","8","8","1000","24","0.00","https://dressy.pla-cole.wedding/yamagata-morning/","30","0.01","0.00","0.33","118","[55,62,100,62,55,55,45,55,62,62,62,62]","2026-07-17","Video, Short videos, Local pack, Twitter","commercial","Organic"
"茨城 県 かき氷","6","6","1000","26","0.00","https://dressy.pla-cole.wedding/ibaraki-kakigori/","30","0.01","0.00","0.33","109","[100,100,16,2,2,1,2,1,2,4,13,13]","2026-08-11","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"榎並 大二郎 妻","7","7","1000","35","0.00","https://dressy.pla-cole.wedding/enamidaizirou-arimuramiki-baby/","30","0.01","0.00","0.33","106","[16,6,3,82,16,5,11,7,4,20,36,100]","2026-07-04","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"輿水 りさ","5","5","1000","37","0.00","https://dressy.pla-cole.wedding/koshimizurisa/2/","30","0.01","0.00","0.33","61","[29,13,9,6,6,100,5,4,4,5,5,13]","2026-07-10","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"嫁 かわいい","5","5","1000","26","0.00","https://dressy.pla-cole.wedding/cute-wife/","30","0.01","0.00","0.33","132","[77,77,100,77,77,77,77,77,68,68,68,68]","2026-07-09","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"桐谷 美玲 三浦 翔平 馴れ初め","6","6","1000","33","0.00","https://dressy.pla-cole.wedding/mireikiritni-shoheimiura-wedding/","30","0.01","0.00","0.33","104","[24,100,36,16,16,16,20,20,16,20,20,28]","2026-07-05","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"フィギュア スケート ペア 結婚","5","5","1000","32","0.00","https://dressy.pla-cole.wedding/figure-skating/","30","0.01","0.00","0.33","106","[1,1,1,1,2,4,1,100,9,5,4,1]","2026-08-03","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"儀礼 服","5","5","1000","24","0.00","https://dressy.pla-cole.wedding/firefighter-wedding/","30","0.01","0.00","0.33","109","[77,77,77,68,77,77,68,68,55,68,100,77]","2026-08-13","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"愛知 県 出身 有名人","7","7","1000","15","0.00","https://dressy.pla-cole.wedding/aichi-geinoujin/2/","30","0.01","0.00","0.33","110","[37,42,37,42,100,42,67,42,42,42,42,42]","2026-07-28","AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"夜 カフェ 静岡","8","8","1000","34","0.00","https://dressy.pla-cole.wedding/shizuoka-night-cafe/","30","0.01","0.00","0.02","122","[62,81,100,62,55,55,81,55,55,62,45,62]","2026-07-07","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"感謝 を 表す 言葉 一覧","6","6","1000","24","0.00","https://dressy.pla-cole.wedding/words-of-gratitude/","30","0.01","0.00","0.33","92","[62,55,55,81,62,55,62,62,81,100,45,37]","2026-07-08","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"アフタヌーン ティー 和歌山","6","6","1000","25","0.00","https://dressy.pla-cole.wedding/wakayama-afternoon-tea/","30","0.01","0.00","0.01","102","[62,62,62,62,81,62,62,62,62,100,81,81]","2026-07-06","Sitelinks, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"hyde 結婚 式","5","5","1000","30","0.00","https://dressy.pla-cole.wedding/hyde-weddingsong/","30","0.01","0.00","0.33","164","[54,54,67,42,37,25,42,30,20,25,37,100]","2026-07-14","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"静岡 夜 カフェ","7","7","1000","36","0.00","https://dressy.pla-cole.wedding/shizuoka-night-cafe/","30","0.01","0.00","0.02","122","[62,81,100,62,55,55,81,55,55,62,45,62]","2026-07-08","Video, Short videos, Local pack, Twitter","commercial","Organic"
"アサイー ボウル 奈良","6","6","1000","21","0.00","https://dressy.pla-cole.wedding/nara-acai/","30","0.01","0.00","0.01","122","[100,100,79,67,42,30,20,30,20,25,20,20]","2026-07-07","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Related searches, Twitter","commercial","Organic"
"北川 景子 ウェディング ドレス","6","6","1000","20","0.00","https://dressy.pla-cole.wedding/keikodress/","30","0.01","0.00","0.33","81","[46,46,38,46,46,68,46,46,53,46,46,100]","2026-07-25","Image, Image pack, Short videos, People also ask","informational","Organic"
"長崎 朝 ごはん","7","7","1000","23","0.00","https://dressy.pla-cole.wedding/nagasaki-morning-cafe/","30","0.01","0.00","0.01","124","[62,81,100,62,62,81,62,55,81,62,55,55]","2026-07-05","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"和歌山 弁 一覧","4","4","590","13","0.00","https://dressy.pla-cole.wedding/wakayama-hougen/","29","0.01","0.00","0.33","119","[100,100,67,82,100,54,82,67,54,82,82,82]","2026-07-19","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"河中 あい 再婚","2","2","590","28","0.00","https://dressy.pla-cole.wedding/kawanakaai-baby/4/","29","0.01","0.00","0.33","100","[83,9,4,5,13,17,7,3,100,2,1,1]","2026-07-27","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"そうめん 流し 広島","3","3","590","23","0.00","https://dressy.pla-cole.wedding/hiroshima-nagashisomen/","29","0.01","0.00","0.33","169","[100,66,9,2,1,1,1,1,2,9,25,25]","2026-08-14","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"モーニング さいたま 市","4","4","590","30","0.00","https://dressy.pla-cole.wedding/saitama-morning-cafe/","29","0.01","0.00","0.03","118","[82,100,82,67,67,44,55,55,67,67,82,67]","2026-08-12","Video, Short videos, People also ask, Local pack","commercial","Organic"
"かき氷 秋田 市","4","4","590","36","0.00","https://dressy.pla-cole.wedding/akita-kakigori/","29","0.01","0.00","0.33","47","[100,83,17,2,2,0,1,1,2,3,9,20]","2026-07-27","Sitelinks, Image, Video, Short videos, Local pack, Twitter","commercial","Organic"
"あじさい 青森","4","4","590","20","0.00","https://dressy.pla-cole.wedding/aomori-azisai/","29","0.01","0.00","0.33","109","[45,45,45,30,30,25,37,37,37,68,68,100]","2026-07-05","Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"naoto 結婚","3","3","590","28","0.00","https://dressy.pla-cole.wedding/exile/3/","29","0.01","0.00","0.33","94","[100,68,55,100,30,30,25,20,25,25,37,20]","2026-07-04","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"夜中 まで やっ てる カフェ","4","4","590","23","0.00","https://dressy.pla-cole.wedding/yokohama-night-cafe/","29","0.01","0.00","0.03","142","[82,100,82,82,82,82,67,82,82,82,100,67]","2026-08-09","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"感謝 の 言葉 ありがとう 以外","4","4","590","22","0.00","https://dressy.pla-cole.wedding/words-of-gratitude/","29","0.01","0.00","0.33","108","[67,67,67,82,82,100,82,82,82,44,44,36]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ステラルー 誕生 日","3","3","590","29","0.00","https://dressy.pla-cole.wedding/stellalou-wedding/","29","0.01","0.00","0.33","99","[59,59,48,39,48,48,48,48,100,88,72,72]","2026-08-07","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"ラプンツェル 舞台","3","3","590","30","0.00","https://dressy.pla-cole.wedding/rapunzel-spot/","29","0.01","0.00","0.33","170","[82,67,55,55,100,67,82,67,67,55,55,67]","2026-07-17","AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"三河 弁 方言","3","3","590","14","0.00","https://dressy.pla-cole.wedding/aichi-hougen/","29","0.01","0.00","0.33","122","[48,39,48,59,48,48,72,88,72,72,100,59]","2026-08-18","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"名古屋 駅 モーニング おしゃれ","5","5","590","23","0.00","https://dressy.pla-cole.wedding/nagoya-morning-cafe/","29","0.01","0.00","0.02","137","[59,59,72,100,88,59,48,39,48,32,39,32]","2026-07-24","Sitelinks, Video, Short videos, Local pack, Twitter","commercial","Organic"
"低 身長 ウエディング ドレス","4","4","590","10","0.72","https://weddingdress.pla-cole.wedding/c/weddingdress/we_ws","29","0.01","20.00","0.54","153","[100,82,82,82,67,67,82,67,67,67,67,82]","2026-08-01","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"夜 カフェ 長崎","5","5","590","33","0.00","https://dressy.pla-cole.wedding/nagasaki-night-cafe/","29","0.01","0.00","0.02","20200","[82,100,82,100,82,100,67,67,100,82,67,67]","2026-08-01","Video, Short videos, Local pack, Twitter","commercial","Organic"
"新潟 居酒屋 ランキング","4","4","590","34","0.01","https://dressy.pla-cole.wedding/niigata-izakaya/","29","0.01","0.00","0.02","123","[100,82,82,100,100,82,54,67,82,82,67,82]","2026-07-20","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"下北 弁","4","4","590","21","0.00","https://dressy.pla-cole.wedding/aomori-hougen/","29","0.01","0.00","0.33","116","[67,67,82,100,82,67,67,55,55,55,55,67]","2026-07-22","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"元 イー ガールズ","3","3","590","45","0.00","https://dressy.pla-cole.wedding/e-girls-member-mariage/","29","0.01","0.00","0.33","126","[67,67,82,82,100,67,55,55,44,30,67,55]","2026-07-17","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"流し そうめん できる 場所","4","4","590","16","0.00","https://dressy.pla-cole.wedding/osaka-nagashisomen/","29","0.01","0.00","0.01","195","[100,79,11,2,2,1,1,1,3,11,37,37]","2026-07-25","Sitelinks, Video, Short videos, People also ask, Local pack","commercial","Organic"
"赤い ハート 意味","3","3","590","15","0.00","https://dressy.pla-cole.wedding/heart-color-means/","29","0.01","0.00","0.33","119","[100,67,82,100,82,82,82,67,100,67,67,67]","2026-07-22","AI overview, Video, Short videos, People also ask","informational","Organic"
"岡山 弁 かわいい","4","4","590","14","0.00","https://dressy.pla-cole.wedding/okayama-hougen/","29","0.01","0.00","0.33","118","[67,82,100,100,100,100,82,82,82,67,67,67]","2026-06-28","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"群馬 方言 一覧","3","3","590","13","0.00","https://dressy.pla-cole.wedding/gunma-hougen/","29","0.01","0.00","0.33","105","[32,39,39,48,100,72,59,72,59,48,48,59]","2026-06-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"妻 と の 営み","5","5","590","43","0.00","https://dressy.pla-cole.wedding/yorunoitonami/","29","0.01","0.00","0.01","127","[67,82,82,82,67,100,67,82,82,82,82,82]","2026-07-28","Sitelinks, People also ask","informational","Organic"
"山崎円美 どうやって妊娠した","5","5","590","28","0.00","https://dressy.pla-cole.wedding/yamazaki-marumi-kekkon/","29","0.01","0.00","0.33","96","[0,0,0,0,0,0,0,0,0,0,0,100]","2026-06-30","Video, Short videos, People also ask","informational","Organic"
"安産 祈願 滋賀","3","3","590","17","0.00","https://dressy.pla-cole.wedding/anzankigan-zinzya-siga/","29","0.01","0.00","0.33","106","[82,100,82,82,82,82,82,55,55,67,67,55]","2026-07-31","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"マカロン 名古屋","4","4","590","25","0.00","https://dressy.pla-cole.wedding/aichi-macaron/","29","0.01","0.00","0.17","110","[30,30,30,30,37,37,45,45,100,37,30,30]","2026-07-23","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"信州 弁","4","4","590","15","0.00","https://dressy.pla-cole.wedding/nagano-hougen/","29","0.01","0.00","0.33","115","[45,55,77,100,55,37,45,37,37,37,37,37]","2026-08-18","AI overview, Video, Short videos, People also ask","informational","Organic"
"鹿児島 県 方言","3","3","590","17","0.00","https://dressy.pla-cole.wedding/kagoshima-hougen/","29","0.01","0.00","0.33","118","[21,21,17,53,100,25,21,21,38,17,14,17]","2026-07-02","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
