"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"韓国 結婚 式","10","10","2900","15","0.00","https://foreign.weddingpark.net/placelist/asia_beach/other/korea/","26","0","0.00","0.33","18","[81,100,100,100,100,67,100,81,81,81,100,81]","2026-07-23","AI overview, Short videos, People also ask","informational","Organic"
"かっこいい 結婚 指輪","7","7","880","16","0.92","https://ringraph.weddingpark.net/magazine/297","26","0","23.00","0.96","168","[100,100,100,100,100,100,100,100,82,100,82,82]","2026-07-05","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"ブライダル ヒロ","2","2","1000","34","1.13","https://www.weddingpark.net/dress/brands/170/","26","0","29.00","0.17","103","[77,77,77,77,77,77,77,77,77,100,77,100]","2026-07-05","Sitelinks, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"結婚 式 人数","7","7","880","20","0.94","https://www.weddingpark.net/qa/3649/","26","0","24.00","0.06","112","[88,88,100,100,100,100,88,100,88,88,72,100]","2026-07-08","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"noguchi","6","6","4400","28","0.73","https://ringraph.weddingpark.net/brand/b300147","26","0","18.00","0.05","177","[55,55,55,44,67,67,100,100,100,82,67,67]","2026-07-03","Sitelinks, Short videos, People also ask, Knowledge panel, Feature_34","navigational","Organic"
"ウェディング ドレス サテン","8","8","880","20","0.27","https://www.weddingpark.net/hanarepo/tag3149/","26","0","7.00","0.96","171","[100,100,100,82,100,82,82,82,100,100,82,100]","2026-07-08","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask","commercial","Organic"
"兄弟 の 結婚 式 ご 祝儀","6","6","880","16","0.00","https://www.weddingpark.net/qa/7692/","26","0","0.00","0","109","[88,72,72,88,72,88,88,88,88,100,88,88]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"会費 制 結婚 式 ご 祝儀","7","7","880","17","0.80","https://www.weddingpark.net/qa/2933/","26","0","20.00","0.01","114","[68,100,100,77,55,45,37,55,77,100,68,68]","2026-07-28","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"エルメス 婚約 指輪","3","3","1900","29","1.34","https://ringraph.weddingpark.net/brand/b300134/review?ring_type=2","26","0","34.00","0.71","149","[67,79,79,79,100,79,79,79,79,67,54,67]","2026-07-14","Sitelinks, Image, Image pack, Short videos, People also ask, Twitter","commercial","Organic"
"椿山荘 ウエディング","8","8","880","30","3.99","https://www.weddingpark.net/0000056f/kuchikomi/","26","0","103.00","0.33","76","[88,100,100,88,100,88,88,88,88,88,100,72]","2026-07-26","Ads top, Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"アール ベル アンジェ 名古屋","6","6","4400","30","0.90","https://www.weddingpark.net/00000dda/map/","26","0","23.00","0.08","105","[81,54,67,81,81,100,67,67,81,81,67,81]","2026-07-08","Sitelinks, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"シャネル 横浜","6","6","880","29","0.00","https://ringraph.weddingpark.net/brand/b300115/shop/s002922","26","0","0.00","0.06","166","[55,77,68,55,55,68,100,77,55,68,55,55]","2026-07-13","Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"ウェディング ドレス ブランド 人気","9","9","880","15","0.58","https://www.weddingpark.net/magazine/8272/","26","0","15.00","0.21","160","[100,88,100,88,88,88,72,100,72,88,72,88]","2026-07-05","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"指輪 親指","7","7","880","17","0.05","https://ringraph.weddingpark.net/magazine/223","26","0","1.00","0.6","171","[88,100,100,88,100,88,88,100,88,88,72,72]","2026-08-01","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","informational","Organic"
"weekend house ウィークエンド ハウス","8","8","4400","26","1.56","https://www.weddingpark.net/00001fa3/map/","26","0","40.00","0.05","106","[54,54,81,81,81,81,67,67,81,81,81,100]","2026-07-07","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"クラシカ 表参道 別邸 keyaki","2","2","1000","28","1.82","https://www.weddingpark.net/00001cd3/","26","0","47.00","0.1","104","[55,45,55,55,62,55,81,81,100,81,81,62]","2026-07-19","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"ララシャンス 広島","3","3","1900","36","1.75","https://www.weddingpark.net/00001bce/map/","26","0","45.00","0.18","121","[79,79,100,100,100,79,67,79,79,100,100,100]","2026-07-08","Sitelinks, Ads top, Image, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","navigational","Organic"
"一 真堂","6","6","880","30","2.08","https://ringraph.weddingpark.net/brand/b300613/review","26","0","54.00","0.23","108","[100,88,88,88,88,72,100,100,100,88,88,100]","2026-07-08","Image, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"アリエル ドレス ウェディング","7","7","880","15","0.00","https://www.weddingpark.net/dress/dress_articles/30290/","26","0","0.00","0.03","170","[68,68,77,100,77,55,55,45,55,55,55,55]","2026-07-20","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","informational","Organic"
"結婚 式 高砂","8","8","880","19","4.25","https://www.weddingpark.net/qa/7360/","26","0","110.00","0.01","121","[88,100,88,72,72,72,88,88,88,88,88,88]","2026-08-01","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"アーカー 指輪","2","2","1000","31","0.08","https://ringraph.weddingpark.net/brand/b300133","26","0","2.00","0.94","165","[62,62,62,81,81,81,100,81,62,55,45,45]","2026-07-08","Sitelinks, Image, Image pack, Short videos, People also ask, Ads middle, Feature_34","navigational","Organic"
"お 車 代 親族","6","6","880","14","0.02","https://www.weddingpark.net/qa/6676/","26","0","0.00","0.03","168","[72,88,100,100,100,59,88,88,88,88,88,59]","2026-07-20","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"豊洲 結婚 式場","6","6","880","22","0.71","https://www.weddingpark.net/hall/p13-st78/","26","0","18.00","0.43","110","[82,100,100,100,100,82,100,82,100,82,82,82]","2026-08-12","Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"結婚 指輪 4 c","7","7","880","32","0.27","https://ringraph.weddingpark.net/brand/b300030","26","0","7.00","0.82","145","[100,100,100,100,100,100,88,72,72,72,72,72]","2026-07-16","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"エンゲージメント リング","6","6","880","32","1.66","https://ringraph.weddingpark.net/eng","26","0","43.00","0.91","121","[88,88,88,88,100,88,88,88,88,72,72,88]","2026-07-21","AI overview, Image, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"ティファニー指輪","7","7","4400","42","0.24","https://ringraph.weddingpark.net/brand/b300088","26","0","6.00","1","0","[81,81,81,81,81,100,100,81,81,81,100,81]","2026-07-25","Sitelinks, Short videos, People also ask, Feature_34","informational, transactional","Organic"
"ルメルシェ","5","5","880","34","2.11","https://www.weddingpark.net/00001849/map/","26","0","54.00","0.1","105","[100,100,100,88,88,72,72,72,72,100,88,88]","2026-07-06","Image, Short videos, People also ask, Twitter","informational","Organic"
"結婚 式場 都内","5","5","880","24","1.17","https://www.weddingpark.net/ranking/1-p13/","26","0","30.00","0.66","118","[72,88,88,88,88,59,100,88,88,72,100,72]","2026-07-26","Video, Short videos, People also ask, Local pack","commercial","Organic"
"シャネル 婚約 指輪 カメリア","2","2","1000","34","0.96","https://ringraph.weddingpark.net/brand/b300115/review?ring_type=1","26","0","24.00","0.22","191","[77,77,100,77,77,77,77,100,68,68,77,77]","2026-07-07","Sitelinks, Ads top, Image, Image pack, Video, Short videos, People also ask, Ads bottom, Twitter, Feature_34","informational","Organic"
"浴衣 どこで 買う","8","8","1000","35","0.13","https://www.weddingpark.net/magazine/6058/","25","0","3.00","0.88","173","[44,100,44,9,4,1,1,2,3,3,7,19]","2026-07-05","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Feature_34","commercial","Organic"
"両家 顔合わせ カジュアル","9","9","1000","21","0.18","https://ringraph.weddingpark.net/magazine/252","25","0","4.00","0.02","114","[77,77,100,77,100,68,55,100,77,77,77,100]","2026-07-05","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"ニーシング 結婚 指輪","10","10","1000","16","1.73","https://ringraph.weddingpark.net/brand/b300199/review?ring_type=1","25","0","43.00","0.75","158","[62,62,62,37,37,45,62,100,55,62,55,81]","2026-07-06","Sitelinks, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"ツンデレ 女子","9","9","1000","18","0.00","https://www.weddingpark.net/magazine/2190/","25","0","0.00","0.33","115","[77,77,77,77,77,77,77,77,77,77,100,100]","2026-07-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 親 挨拶","9","9","1000","22","0.00","https://www.weddingpark.net/qa/7221/","25","0","0.00","0.33","128","[45,45,62,100,100,81,45,62,62,55,55,62]","2026-07-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"リストランテ ステッラ ポ ラーレ","10","10","3600","34","0.17","https://www.weddingpark.net/000003e0/","25","0","4.00","0.02","105","[81,100,100,100,100,100,100,100,81,100,81,81]","2026-07-04","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"梅田 デート スポット","10","10","1000","23","0.00","https://www.weddingpark.net/magazine/7645/","25","0","0.00","0.01","133","[55,55,62,62,55,45,81,81,81,100,62,100]","2026-07-05","Sitelinks, Image, Video, Short videos, People also ask","commercial","Organic"
"結婚 報告 友達","9","9","1000","18","0.07","https://www.weddingpark.net/qa/7674/","25","0","1.00","0.11","107","[77,100,100,77,77,77,77,68,68,68,55,68]","2026-07-08","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"失恋 ソング 洋楽","6","6","1000","30","0.00","https://www.weddingpark.net/magazine/2071/","25","0","0.00","0.33","150","[77,68,77,77,68,68,68,68,68,68,77,100]","2026-07-31","AI overview, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"ケイウノ","9","9","18100","45","2.53","https://ringraph.weddingpark.net/brand/b300032/shop","25","0","63.00","0.45","133","[82,100,82,82,82,100,100,100,82,82,82,82]","2026-08-17","Sitelinks, Ads top, Short videos, People also ask, Local pack, Knowledge panel, Ads bottom, Twitter","navigational","Organic"
"結婚 式 金額","8","8","1000","27","0.58","https://www.weddingpark.net/estimate/","25","0","14.00","0.23","138","[77,77,100,100,100,100,77,100,77,77,68,77]","2026-07-06","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"マリッジ ブルー 男性","9","9","1000","18","0.08","https://www.weddingpark.net/qa/7325/","25","0","2.00","0.03","170","[77,77,77,77,77,77,100,100,77,77,100,100]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ハツネ ヤ ガーデン","10","10","3600","32","0.87","https://www.weddingpark.net/000018fc/map/","25","0","21.00","0.14","102","[81,81,81,100,23,23,20,23,23,23,23,23]","2026-07-08","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"名古屋 文房具","9","9","1000","22","0.00","https://www.weddingpark.net/magazine/5665/","25","0","0.00","0.01","189","[77,100,77,77,68,77,77,68,100,77,68,77]","2026-08-07","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"薔薇 99 本 意味","8","8","1000","19","0.03","https://www.weddingpark.net/magazine/2221/","25","0","0.00","0.06","151","[46,53,53,46,53,53,53,46,100,46,46,46]","2026-07-22","AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"クラシカ 表参道","10","10","18100","32","1.04","https://www.weddingpark.net/00001cd3/map/","25","0","26.00","0.13","128","[82,82,82,82,100,67,82,82,82,82,100,82]","2026-08-17","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"結婚 式 親戚 ご 祝儀","8","8","1000","23","0.01","https://www.weddingpark.net/qa/2247/","25","0","0.00","0.02","113","[68,68,68,77,77,100,77,100,68,68,55,68]","2026-07-16","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"トア ウエスト","6","6","1000","30","0.00","https://www.weddingpark.net/magazine/7030/","25","0","0.00","0.05","182","[55,77,77,100,68,77,77,68,100,100,100,77]","2026-07-30","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"結婚 式 乾杯 挨拶 誰","8","8","1000","17","0.11","https://www.weddingpark.net/qa/6924/","25","0","2.00","0.02","20","[100,100,62,45,37,62,62,81,55,55,45,55]","2026-07-24","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"明治 会館","9","9","1000","38","1.05","https://www.weddingpark.net/0000071b/","25","0","26.00","0.05","105","[68,77,68,100,77,100,77,100,68,100,100,100]","2026-07-08","Image, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"愛知 縣 護 國 神社","10","10","9900","45","0.00","https://www.weddingpark.net/00001600/map/","25","0","0.00","0.02","106","[55,82,67,67,67,82,100,67,100,82,82,82]","2026-08-13","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational, transactional","Organic"
"アマンダ ンブルー 鎌倉","10","10","9900","30","0.80","https://www.weddingpark.net/0000160b/map/","25","0","20.00","0.07","109","[82,82,67,67,82,55,67,67,82,67,100,82]","2026-08-12","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"郡山 モノリス","10","10","3600","25","1.15","https://www.weddingpark.net/00001db7/map/","25","0","28.00","0.11","106","[66,100,82,82,82,66,66,82,66,82,82,82]","2026-07-08","Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"verawang","8","8","1000","40","0.38","https://www.weddingpark.net/dress/brands/14/","25","0","9.00","0.1","155","[20,16,16,16,13,13,13,16,13,16,100,13]","2026-07-09","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Knowledge panel, Feature_34","informational","Organic"
"結婚 式 いくら","8","8","1000","18","0.47","https://www.weddingpark.net/estimate/hint/","25","0","11.00","0.15","203","[77,77,77,77,77,77,77,100,68,77,68,77]","2026-07-07","AI overview, Image pack, Video, Short videos, People also ask, Ads middle","informational","Organic"
