"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"hyphenate last name","1","1","590","29","0.46","https://loverly.com/planning/wedding-101/hyphenated-last-name","0","0","0.00","0.01","138","[16,13,13,11,20,11,100,5,8,16,5,34]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask, Related searches, Twitter","informational","SERP Feature"
"lovely bride philadelphia","32","32","590","18","1.61","https://loverly.com/vendors/lovely-bride-philadelphia","0","0","0.00","0.17","104","[30,36,45,55,100,1,1,1,76,55,67,55]","2026-07-03","Image, Video Carousel, Short videos, Knowledge panel, Twitter, Google Flights","informational, transactional","Organic"
"marriage certificate vs marriage license","8","8","590","13","0.33","https://loverly.com/planning/wedding-101/marriage-license-vs-marriage-certificate-whats-the-difference","12","0.07","3.00","0.02","127","[46,25,7,20,25,25,25,31,25,52,25,100]","2026-08-13","Sitelinks, AI overview, Video, Short videos, People also ask, Related searches","commercial","Organic"
"what does the groom's family pay for","64","64","590","19","0.10","https://loverly.com/planning/wedding-101/who-pays-wedding-traditional","0","0","0.00","0.07","118","[30,62,36,45,45,36,62,36,55,36,30,1]","2026-06-29","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"wedding sites for couples","50","50","590","50","1.72","https://loverly.com/","0","0","0.00","0.18","191","[8,7,7,8,10,5,100,1,2,1,3,5]","2026-08-12","Sitelinks, Video, Short videos, People also ask, Ads bottom, Twitter, Google Flights","commercial","Organic"
"wedding fireworks","40","40","590","15","1.33","https://loverly.com/planning/ideas/everything-to-know-about-wedding-day-fireworks","0","0","0.00","0.83","180","[16,18,5,24,4,2,4,10,13,10,8,7]","2026-08-09","Sitelinks, Video, Video Carousel, Short videos, People also ask, Local pack","informational","Organic"
"novi brown husband","58","58","590","25","0.00","https://loverly.com/planning/celebrity/top-celebrity-weddings-of-2023","0","0","0.00","0.33","108","[20,24,24,24,7,20,20,100,36,10,4,4]","2026-08-03","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"monty say yes to the dress","30","30","590","23","0.00","https://loverly.com/planning/fashion/wedding-gown-shopping-tips-monte-say-yes-to-the-dress-atlanta","0","0","0.00","0.33","88","[100,100,81,54,44,81,54,54,81,81,81,81]","2026-06-26","AI overview, Image, Video, Video Carousel, Short videos, People also ask, Knowledge panel","informational","Organic"
"marriage venues","9","9","590","54","1.73","https://loverly.com/planning/wedding-101/best-wedding-venues-in-the-us-2024-2025","5","0.02","8.00","0.32","160","[4,4,5,10,13,1,4,29,53,1,16,2]","2026-06-28","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"casablanca wedding","23","23","590","33","1.11","https://loverly.com/planning/fashion/everything-you-need-to-know-about-casablanca-bridal","0","0","0.00","0.63","102","[72,39,88,26,72,9,59,39,59,72,88,100]","2026-07-01","Sitelinks, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","navigational","Organic"
"wedding party guest list","79","79","590","32","3.77","https://loverly.com/planning/wedding-101/how-to-make-a-wedding-guest-list","0","0","0.00","0.69","134","[16,20,4,45,81,81,6,4,62,45,62,8]","2026-07-18","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"wedding party guest list","76","76","590","32","3.77","https://loverly.com/planning/wedding-101/how-to-make-a-wedding-guest-list","0","0","0.00","0.69","134","[16,20,4,45,81,81,6,4,62,45,62,8]","2026-07-18","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"wedding party guest list","12","12","590","32","3.77","https://loverly.com/tools/guest-list/setup","1","0","3.00","0.69","134","[16,20,4,45,81,81,6,4,62,45,62,8]","2026-07-18","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"new york public library wedding","77","77","590","21","2.27","https://loverly.com/vendors/new-york-public-library","0","0","0.00","0.04","141","[55,62,36,45,45,45,36,36,36,30,24,45]","2026-07-26","AI overview, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"getting ordained","24","24","590","30","1.24","https://loverly.com/planning/wedding-101/becoming-ordained-online-a-comprehensive-guide","0","0","0.00","0.65","141","[30,24,36,36,36,81,24,30,62,30,30,30]","2026-06-29","Sitelinks, AI overview, Video, Short videos, People also ask, Knowledge panel","informational","Organic"
"how do you respond to an rsvp","42","42","590","19","0.00","https://loverly.com/planning/guest-guide/how-to-fill-out-wedding-rsvp","0","0","0.00","0.33","155","[67,36,100,36,36,36,24,30,24,24,45,45]","2026-06-29","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"muckenthaler mansion","54","54","590","20","2.15","https://loverly.com/vendors/muckenthaler-mansion","0","0","0.00","0.04","109","[66,100,81,81,81,66,66,81,66,81,81,81]","2026-08-02","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","informational, transactional","Organic"
"difference between marriage licence and certificate","7","7","590","29","0.02","https://loverly.com/planning/wedding-101/marriage-license-vs-marriage-certificate-whats-the-difference","2","0.01","0.00","0.03","126","[100,100,19,19,67,67,54,54,54,54,81,67]","2026-06-29","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Google Flights","informational","Organic"
"who traditionally pays for what for a wedding","52","52","590","39","0.09","https://loverly.com/planning/wedding-101/who-pays-wedding-traditional","0","0","0.00","0.03","196","[72,59,72,72,72,100,72,72,100,0,0,0]","2026-07-24","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"name change after marriage checklist","40","40","590","22","0.52","https://loverly.com/planning/wedding-101/change-name-after-marriage","0","0","0.00","0.47","135","[30,24,45,55,45,100,55,55,55,45,55,55]","2026-07-06","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches, Google Flights","informational","Organic"
"vowd knoxville","53","53","590","23","0.73","https://loverly.com/vendors/vowd-weddings","0","0","0.00","0.7","110","[100,81,81,81,81,67,44,54,54,67,54,54]","2026-08-05","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"best wedding planner","43","43","590","41","1.32","https://loverly.com/planning/wedding-101/best-wedding-planners-designers-in-us","0","0","0.00","1","205","[30,45,20,24,24,16,24,24,30,24,100,55]","2026-07-31","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Local pack","commercial","Organic"
"outdoor wedding venues las vegas","71","71","590","44","1.60","https://loverly.com/planning/travel/whimsical-garden-wedding-spots-in-las-vegas-for-your-big-day","0","0","0.00","0.48","136","[32,72,72,72,72,72,59,59,39,59,59,88]","2026-08-05","Sitelinks, Video, Video Carousel, Short videos, Local pack, Twitter","commercial","Organic"
"outdoor wedding venues las vegas","42","42","590","44","1.60","https://loverly.com/planning/travel/the-most-dazzling-outdoor-wedding-venues-you-wont-believe-are-in-las-vegas","0","0","0.00","0.48","136","[32,72,72,72,72,72,59,59,39,59,59,88]","2026-08-05","Sitelinks, Video, Video Carousel, Short videos, Local pack, Twitter","commercial","Organic"
"wedding planners cost","15","15","590","12","1.02","https://loverly.com/planning/wedding-101/wedding-planner-cost","0","0","0.00","0.07","197","[62,36,24,24,30,13,100,30,16,13,13,36]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"crossed keys inn andover nj","26","26","590","44","1.02","https://loverly.com/vendors/crossed-keys-estate","0","0","0.00","0.02","108","[39,48,72,72,100,72,48,48,11,48,32,72]","2026-08-09","Sitelinks, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"1st dance songs","88","88","590","21","0.03","https://loverly.com/planning/wedding-101/retro-first-dance-songs","0","0","0.00","0.23","135","[8,7,18,10,13,8,4,10,7,8,18,10]","2026-07-20","Sitelinks, AI overview, Video, Short videos, People also ask","commercial, informational","Organic"
"weddings with groomsmen","20","20","590","27","0.00","https://loverly.com/planning/fashion/10-groomsmen-styles-tailored-for-your-wedding","0","0","0.00","0","201","[100,0,0]","2026-07-24","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Discussions and forums, Twitter, Google Flights","informational","Organic"
"most affordable honeymoon destinations","46","46","590","25","1.11","https://loverly.com/planning/travel/affordable-honeymoon-destinations-budget-friendly-getaway","0","0","0.00","0.44","115","[24,36,30,30,55,45,36,45,45,36,45,45]","2026-07-18","Sitelinks, Image, Video, Short videos, People also ask, Google Flights","informational","Organic"
"day of coordinator cost","18","18","590","14","1.22","https://loverly.com/planning/wedding-101/wedding-planner-cost","0","0","0.00","0.45","132","[36,55,55,55,30,36,24,24,55,30,45,45]","2026-07-28","Sitelinks, AI overview, Video, Short videos, People also ask, Ads bottom, Twitter","informational","Organic"
"bridal party choreographed dance","3","3","590","15","2.37","https://loverly.com/planning/ideas/choreographed-wedding-dances-video","11","0.06","26.00","0.3","107","[67,8,13,76,36,36,30,45,36,55,55,45]","2026-08-02","AI overview, Video, Video Carousel, Short videos, Google Flights","informational","Organic"
"wedding planners los angeles","37","37","590","26","2.43","https://loverly.com/vendors/los-angeles-wedding-planner","0","0","0.00","0.47","137","[13,13,11,13,37,13,16,16,11,84,100,68]","2026-08-17","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"miranda's vintage bridal","36","36","590","34","0.76","https://loverly.com/vendors/mirandas-vintage-bridal","0","0","0.00","0.18","164","[81,81,100,81,81,66,66,66,66,81,81,81]","2026-08-03","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational, transactional","Organic"
"destinations to get married","45","45","590","25","1.92","https://loverly.com/planning/wedding-101/best-wedding-venues-in-us","0","0","0.00","0.44","137","[0,0,0,55,100,76,3,5,100,76,76,8]","2026-06-29","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"cheap marriage ideas","26","26","590","38","1.10","https://loverly.com/planning/wedding-101/wedding-budget-hacks","0","0","0.00","0.84","177","[100,84,5,37,52,52,2,8,8,5,7,8]","2026-07-19","Video, Video Carousel, Short videos, People also ask, Google Flights","informational","Organic"
"how to make a wedding registry","17","17","590","26","9.56","https://loverly.com/planning/how-to/wedding-registry-101","0","0","0.00","0.76","19","[66,81,100,66,66,66,66,66,100,66,81,81]","2026-07-17","AI overview, Video, Short videos, People also ask","informational","Organic"
"wrights farm canterbury ct","38","38","590","29","0.99","https://loverly.com/vendors/wrights-mill-farm","0","0","0.00","0.03","108","[67,19,67,100,67,81,54,29,29,54,67,81]","2026-08-06","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"how many bridesmaids","6","6","590","15","0.00","https://loverly.com/planning/wedding-101/bridesmaids-list","7","0.04","0.00","0.33","118","[30,41,30,24,24,20,20,16,20,20,20,20]","2026-07-31","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Google Flights","informational","Organic"
"weding venues","57","57","590","26","1.66","https://loverly.com/planning/wedding-101/best-wedding-venues-in-us","0","0","0.00","0.2","98200000","[2,44,4,0,10,0,1,0,13,0,0,0]","2026-07-06","Image, Video, Short videos, People also ask, Discussions and forums, Local pack, Ads bottom, Twitter","commercial","Organic"
"what does the maid of honor do","45","45","590","13","0.02","https://loverly.com/planning/wedding-101/maid-of-honor-responsibilities/","0","0","0.00","0.13","209","[55,45,55,45,36,36,36,36,55,67,45,36]","2026-07-03","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"modern groom","4","4","590","31","1.25","https://loverly.com/planning/fashion/the-modern-groom","5","0.02","6.00","0.93","210","[24,24,16,20,16,8,8,8,16,16,16,13]","2026-07-20","Sitelinks, Image pack, Video, Video Carousel, Short videos, Knowledge panel, Feature_34","navigational","Organic"
"how long does baby's breath last","27","27","590","3","0.00","https://loverly.com/planning/wedding-101/babys-breath-wedding-flower","0","0","0.00","0.01","200","[55,62,10,81,10,16,10,30,20,45,45,45]","2026-08-03","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"the knot find a couple by name free online","33","33","590","62","0.22","https://loverly.com/tools/guest-list/setup","0","0","0.00","0.01","157","[0,0,0,0,4,81,100,55,36,30,62,100]","2026-07-19","Video, Short videos, People also ask, Twitter","navigational","Organic"
"belle atelier","13","13","590","43","2.16","https://loverly.com/vendors/belle-atelier","0","0","0.00","0.17","108","[48,88,72,48,72,48,39,72,100,32,39,72]","2026-07-19","Sitelinks, Image, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"typical wedding timeline","1","1","590","19","1.03","https://loverly.com/planning/wedding-101/wedding-day-timeline","0","0","0.00","1","20","[67,67,81,67,54,54,44,44,81,54,67,67]","2026-07-21","AI overview, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
