"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"元旦 何 食べる","2","2","590","23","0.00","https://life.saisoncard.co.jp/post/c61/","41","0.01","0.00","0.33","133","[0,0,0,1,3,100,5,0,0,0,0,0]","2026-08-18","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"妻 嫁 奥さん","1","1","320","28","0.00","https://life.saisoncard.co.jp/post/c131/","41","0.01","0.00","0.33","114","[29,54,36,44,36,54,66,54,81,66,100,66]","2026-08-14","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"お正月 の 食事","1","1","320","16","0.00","https://life.saisoncard.co.jp/post/c61/","41","0.01","0.00","0.33","135","[1,2,6,11,20,100,30,1,1,0,0,1]","2026-08-29","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"探偵 いくら","2","2","590","22","2.04","https://life.saisoncard.co.jp/post/c2181/","41","0.01","83.00","0.69","111","[82,82,67,67,67,67,82,67,100,82,82,82]","2026-08-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"マイ ナンバーカード 作ら ない","2","2","590","22","0.00","https://life.saisoncard.co.jp/post/c515/","41","0.01","0.00","0.33","106","[55,55,55,68,100,68,37,37,45,25,30,25]","2026-08-20","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"70 歳 まで 働く デメリット","1","1","320","14","0.00","https://life.saisoncard.co.jp/post/c148/","41","0.01","0.00","0.33","124","[54,81,67,54,54,54,67,67,67,100,100,81]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"体温 下げる 食べ物","2","2","590","15","0.00","https://life.saisoncard.co.jp/post/spq0003/","41","0.01","0.00","0.33","121","[68,100,53,25,17,17,14,11,11,14,17,38]","2026-07-14","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"android 不具合 現在","3","3","590","35","0.00","https://life.saisoncard.co.jp/post/c273/","41","0.01","0.00","0","109","[0,0,0,0,0,0,0,0,0,100,3,3]","2026-07-18","Video, Short videos, People also ask, Twitter","informational","Organic"
"嫁 の","1","1","320","24","0.00","https://life.saisoncard.co.jp/post/c131/","41","0.01","0.00","0.33","133","[100,100,100,81,100,81,100,100,81,100,100,100]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"はふ","11","11","8100","42","0.24","https://life.saisoncard.co.jp/post/crc0079/","40","0.01","9.00","0.18","102","[82,100,100,100,82,100,82,67,82,82,100,82]","2026-08-26","Video, Short videos, People also ask, Top stories, Twitter","informational","Organic"
"引っ越し 時期","1","1","1600","23","0.11","https://life.saisoncard.co.jp/post/r207/","40","0.01","4.00","0.12","108","[84,84,84,100,100,100,68,100,84,84,53,53]","2026-07-14","Sitelinks, Video, Short videos, People also ask","informational","SERP Feature"
"携帯 の パスワード 忘れ た","7","7","1600","22","0.00","https://life.saisoncard.co.jp/post/c269/","40","0.01","0.00","0.33","124","[37,42,42,42,42,54,67,79,100,79,79,79]","2026-08-30","Sitelinks, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"レア 手相","11","11","8100","23","0.00","https://life.saisoncard.co.jp/post/c697/","40","0.01","0.00","0.33","117","[100,100,82,82,67,67,82,67,67,67,67,55]","2026-08-27","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"彼氏 結婚 する 気 ない","6","6","1000","24","0.00","https://life.saisoncard.co.jp/post/innocent14/","40","0.01","0.00","0","113","[100,100,77,77,77,77,77,77,77,68,37,37]","2026-07-10","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"ライン ブロック され る と","9","9","1600","26","0.00","https://life.saisoncard.co.jp/post/c279/","40","0.01","0.00","0.33","105","[100,100,81,100,100,100,100,100,81,100,81,100]","2026-07-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"孫 高校 入学 祝い 相場","9","9","1600","19","0.01","https://life.saisoncard.co.jp/post/c1388/","40","0.01","0.00","0.01","108","[4,3,3,3,3,4,11,23,36,100,20,6]","2026-07-09","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"お正月 おもち","3","3","1000","28","0.00","https://life.saisoncard.co.jp/post/c63/","40","0.01","0.00","0.33","171","[3,3,5,5,15,100,36,3,3,2,3,4]","2026-07-31","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"生乾き 臭い 消す すぐ","6","6","1600","18","0.00","https://life.saisoncard.co.jp/post/c2092/","40","0.01","0.00","0.06","122","[100,66,55,55,43,16,13,9,11,16,36,43]","2026-07-07","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"スタバ カード 買い方","13","13","8100","29","0.00","https://life.saisoncard.co.jp/post/c2579/","40","0.01","0.00","0.04","96","[55,55,67,55,55,100,67,67,82,55,55,45]","2026-08-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational, navigational","Organic"
"好き な 人 できない","5","5","1000","18","1.18","https://life.saisoncard.co.jp/post/innocent07/","40","0.01","47.00","0.01","20","[100,81,81,81,81,62,62,55,45,55,62,62]","2026-07-25","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"トースター 掃除","10","10","8100","26","0.01","https://life.saisoncard.co.jp/post/c946/","40","0.01","0.00","0.06","186","[20,24,24,24,36,100,36,24,30,24,30,24]","2026-08-28","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"新幹線 途中 下車 できる","9","9","1600","28","0.00","https://life.saisoncard.co.jp/post/crc0058/","40","0.01","0.00","0.33","111","[34,45,45,34,34,34,45,55,66,83,100,100]","2026-08-20","AI overview, Video, Short videos, People also ask","informational","Organic"
"新幹線 乗車 券 途中 下車","9","9","1600","32","0.00","https://life.saisoncard.co.jp/post/crc0058/","40","0.01","0.00","0.33","111","[67,79,100,79,67,67,67,54,67,67,54,54]","2026-07-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"年末 ジャンボ の 当選 確率","9","9","1600","38","0.00","https://life.saisoncard.co.jp/post/c19/","40","0.01","0.00","0.33","109","[1,2,2,4,20,100,16,2,2,1,2,2]","2026-07-31","AI overview, Video, Short videos, People also ask","informational","Organic"
"互助会 やばい","5","5","1000","13","1.03","https://life.saisoncard.co.jp/money/post/c1735/","40","0.01","41.00","0.03","107","[77,77,77,100,100,55,77,68,77,68,55,55]","2026-08-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"加給 年金","19","19","27100","34","0.02","https://life.saisoncard.co.jp/post/c1271/","40","0.01","0.00","0.09","133","[55,55,55,100,55,82,82,82,100,100,67,82]","2026-08-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ライン ブロック スタンプ","3","3","1600","31","0.00","https://life.saisoncard.co.jp/post/c279/","40","0.01","0.00","0.33","61","[100,100,100,100,84,84,84,68,84,100,100,84]","2026-07-26","Sitelinks, AI overview, Short videos, People also ask","informational","SERP Feature"
"親 の 死","9","10","1600","18","0.00","https://life.saisoncard.co.jp/post/c3127/","40","0.01","0.00","0.33","168","[100,100,100,84,68,68,84,68,68,68,68,68]","2026-08-30","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"風水 玄関","11","11","8100","28","0.02","https://life.saisoncard.co.jp/post/c708/","40","0.01","0.00","0.16","129","[82,100,82,82,82,82,82,82,82,100,82,55]","2026-08-28","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"墨汁 の 落とし 方","9","9","8100","22","0.01","https://life.saisoncard.co.jp/post/c1492/","40","0.01","0.00","0.09","120","[67,36,82,67,45,67,67,30,30,45,82,100]","2026-08-27","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"ana スカイ コイン 使い道 が ない","9","9","1600","19","0.00","https://life.saisoncard.co.jp/post/crc0026/","40","0.01","0.00","0.33","112","[36,36,36,36,36,36,53,53,100,44,36,28]","2026-07-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"iphoneバッテリー交換 どこで","9","9","1600","30","0.88","https://life.saisoncard.co.jp/post/c257/","40","0.01","35.00","0.04","108","[67,79,100,79,67,67,79,54,67,42,42,37]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"youtube ログイン 方法","6","6","1600","43","0.00","https://life.saisoncard.co.jp/post/mi9-4/","40","0.01","0.00","0.33","103","[84,84,84,100,100,84,84,68,84,84,68,84]","2026-07-09","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"コンビニ パスポート 写真","3","3","1600","37","0.15","https://life.saisoncard.co.jp/post/crc0130/","40","0.01","6.00","0.27","116","[100,83,66,55,45,45,55,34,34,30,30,30]","2026-07-23","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"塩分 不足 チェック 方法","5","5","1000","19","0.00","https://life.saisoncard.co.jp/post/utr0005/","40","0.01","0.00","0.01","105","[55,100,83,34,30,25,20,20,25,20,25,30]","2026-07-14","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"お年玉 いつまで","4","4","1000","22","0.00","https://life.saisoncard.co.jp/post/c2532/","40","0.01","0.00","0.01","20","[3,4,4,7,16,100,100,4,3,2,3,2]","2026-07-24","AI overview, Video, Short videos, People also ask","informational","Organic"
"塩分 不足 頭痛","5","5","1000","14","0.00","https://life.saisoncard.co.jp/post/utr0005/","40","0.01","0.00","0.33","103","[100,83,34,25,20,17,20,20,20,20,30,30]","2026-07-31","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"ジュニア シート 何 歳 から","23","23","27100","32","0.01","https://life.saisoncard.co.jp/post/c1343/","40","0.01","0.00","0.31","189","[100,100,100,82,82,67,82,67,55,100,100,82]","2026-08-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"二日酔い 頭痛","23","23","27100","50","0.01","https://life.saisoncard.co.jp/post/r112/","40","0.01","0.00","0.06","104","[37,67,16,24,20,16,82,16,20,24,100,16]","2026-08-29","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"出会い","45","45","135000","73","1.29","https://life.saisoncard.co.jp/post/innocent02/","40","0.01","51.00","0.14","132","[25,25,37,100,82,82,100,100,100,82,82,82]","2026-08-29","AI overview, Image, Image pack, Video, Short videos, People also ask, Local pack","informational","Organic"
"大凶 おみくじ","8","8","1600","23","0.00","https://life.saisoncard.co.jp/post/saki04-2/","40","0.01","0.00","0.33","107","[7,6,7,7,7,9,24,100,10,7,7,7]","2026-07-10","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"シュル レアリスム","16","16","27100","34","0.00","https://life.saisoncard.co.jp/post/ishida8/","40","0.01","0.00","0.33","136","[67,45,67,82,67,82,100,100,67,82,100,100]","2026-08-27","Sitelinks, AI overview, AI overview, Image, Video, Short videos, People also ask, Knowledge panel","informational","Organic"
"一 粒 万 倍 日","46","46","135000","40","0.01","https://life.saisoncard.co.jp/post/r111/","40","0.01","0.00","0.33","111","[67,55,67,55,67,100,82,67,100,100,67,55]","2026-08-26","Sitelinks, AI overview, Video, Short videos, People also ask, Knowledge panel","informational","Organic"
"梅 の 木 剪定","8","8","8100","17","0.14","https://life.saisoncard.co.jp/post/c1232/","40","0.01","5.00","0.14","103","[55,30,30,45,67,55,45,45,36,45,100,100]","2026-08-27","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"前厄 と は","12","12","8100","19","0.01","https://life.saisoncard.co.jp/post/c1109/","40","0.01","0.00","0.33","105","[6,7,7,7,11,67,100,24,16,13,13,11]","2026-08-27","AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"サン ストリート 亀戸","5","5","1000","24","0.00","https://life.saisoncard.co.jp/post/akagi03/","40","0.01","0.00","0","109","[81,100,81,62,62,62,62,62,62,62,55,55]","2026-08-27","AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"入院 連帯 保証 人","5","4","1000","12","0.81","https://life.saisoncard.co.jp/post/c3019/","40","0.01","32.00","0.02","106","[100,77,77,77,77,77,77,68,77,77,77,68]","2026-08-29","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"猫 夢","9","9","1600","20","0.00","https://life.saisoncard.co.jp/post/c711/","40","0.01","0.00","0.33","96","[100,84,84,84,84,84,84,100,84,84,53,53]","2026-07-08","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ネット 購入","8","8","1600","61","0.39","https://life.saisoncard.co.jp/post/c17/","40","0.01","15.00","0.11","187","[84,84,100,84,84,100,84,68,84,84,84,68]","2026-08-28","AI overview, Video, Short videos, People also ask","informational","Organic"
"洗濯 物 pm2 5","9","9","1600","14","0.01","https://life.saisoncard.co.jp/post/c430/","40","0.01","0.00","0.01","168","[81,100,13,6,4,24,36,100,24,20,36,81]","2026-07-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"有 酸素 運動 と は","24","24","27100","33","0.22","https://life.saisoncard.co.jp/post/c2865/","40","0.01","8.00","0.02","130","[82,67,67,67,55,45,55,55,55,55,100,67]","2026-08-28","AI overview, Video, Short videos, People also ask","informational","Organic"
"エンジェル ナンバー 4","5","5","1000","30","0.00","https://life.saisoncard.co.jp/post/saki07/","40","0.01","0.00","0.33","124","[53,53,53,53,100,53,53,53,46,46,53,46]","2026-07-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"コインランドリー 乾燥 機 だけ","9","9","1600","15","0.41","https://life.saisoncard.co.jp/post/c1711/","40","0.01","16.00","0.33","129","[45,55,55,83,45,45,34,34,45,45,34,100]","2026-08-30","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"燃える ゴミ 本","3","3","1000","21","0.00","https://life.saisoncard.co.jp/post/c3135/","40","0.01","0.00","0.01","169","[68,68,68,68,68,68,100,68,77,100,68,68]","2026-07-08","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"大根おろし 食べ続けた結果","9","9","1600","18","0.00","https://life.saisoncard.co.jp/post/c733/","40","0.01","0.00","0.33","20","[34,34,55,55,66,66,66,55,55,45,100,83]","2026-07-23","AI overview, Short videos, People also ask","informational","Organic"
"line ブロック され たか 確認 する 方法","7","7","1300","26","0.00","https://life.saisoncard.co.jp/post/c279/","39","0.01","0.00","0.33","106","[68,68,25,25,53,68,100,100,53,46,53,84]","2026-07-13","Sitelinks, AI overview, Video, Short videos, People also ask, Related searches","informational","Organic"
