"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"wedding guest list templates","5","5","70","19","3.07","https://planning.wedding/guest-list","2","0","6.00","1","137","[4,0,2,15,15,7,4,12,1,10,0,7]","2026-06-20","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Ads bottom, Twitter","informational","Organic"
"outdoor wedding ceremony seating layout","1","1","70","11","0.00","https://planning.wedding/seating-chart/ceremony","2","0","0.00","0.1","138","[34,42,42,53,42,15,15,19,19,26,34,26]","2026-08-08","Image, Image pack, Video, Short videos, People also ask, Twitter","informational","SERP Feature"
"outdoor wedding ceremony seating layout","1","1","70","11","0.00","https://planning.wedding/seating-chart","2","0","0.00","0.1","138","[34,42,42,53,42,15,15,19,19,26,34,26]","2026-08-08","Image, Image pack, Video, Short videos, People also ask, Twitter","informational","SERP Feature"
"outdoor wedding ceremony seating layout","2","2","70","11","0.00","https://planning.wedding/seating-chart","2","0","0.00","0.1","138","[34,42,42,53,42,15,15,19,19,26,34,26]","2026-08-08","Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"camo wedding dresses pink","7","7","110","20","0.19","https://planning.wedding/colored-wedding-dresses/camo-wedding-dress","2","0","0.00","0.95","190","[65,65,34,26,53,3,3,3,100,53,11,65]","2026-07-04","Sitelinks, Video, Short videos, Feature_34","commercial","Organic"
"wedding coordination","2","2","210","34","1.64","https://planning.wedding/","2","0","3.00","0.35","130","[5,5,2,16,13,8,20,5,5,10,8,7]","2026-06-19","AI overview, Video, Short videos, People also ask, Discussions and forums, Local pack, Twitter","informational","Organic"
"planning for a wedding","3","3","30","13","2.42","https://planning.wedding/","2","0","4.00","0.43","191","[3,0,7,3,3,3,7,11,7,3,65,11]","2026-07-21","Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"wedding info","1","1","110","89","2.67","https://planning.wedding/","2","0","5.00","0.45","126","[23,28,28,82,28,23,17,28,23,28,35,28]","2026-08-03","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads bottom","informational","SERP Feature"
"cheap wedding organizer","4","4","110","20","2.46","https://planning.wedding/","2","0","4.00","0.2","217","[23,35,35,23,23,28,28,23,17,23,12,100]","2026-06-20","Sitelinks, Video, Video Carousel, Short videos, People also ask, Local pack, Ads bottom, Twitter, Google Flights, Feature_34","commercial","Organic"
"wedding planner helper","10","10","90","21","3.26","http://planning.wedding/","2","0","6.00","0.52","211","[52,64,52,100,52,52,23,52,52,29,41,29]","2026-07-30","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Popular products","commercial","SERP Feature"
"wedding seating chart template free download","3","3","40","29","1.14","https://planning.wedding/seating-chart","2","0","2.00","0.66","133","[82,29,17,23,41,23,23,17,17,11,11,11]","2026-08-02","Sitelinks, Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"white camouflage wedding dress","6","6","110","20","0.26","https://planning.wedding/colored-wedding-dresses/camo-wedding-dress","2","0","0.00","0.91","209","[80,65,65,3,53,65,26,7,100,19,15,26]","2026-07-04","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","commercial, informational","Organic"
"customised wedding planner","6","6","90","16","1.07","https://planning.wedding/","2","0","2.00","0.99","196","[42,33,19,33,23,66,66,42,42,23,23,52]","2026-07-30","Sitelinks, AI overview, Video, Video Carousel, Short videos, Feature_34","commercial","Organic"
"wedding plans and ideas","6","6","110","21","1.58","https://planning.wedding/","2","0","3.00","0.72","122","[53,53,34,26,34,42,26,34,65,42,53,53]","2026-07-16","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"wedding reception seating arrangement template","1","1","70","35","1.05","https://planning.wedding/seating-chart","2","0","2.00","1","197","[33,66,42,42,42,33,23,19,33,33,33,52]","2026-07-10","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Ads middle, Twitter, Feature_34","commercial","SERP Feature"
"table seating plan ideas","5","5","90","43","0.51","https://planning.wedding/seating-chart","2","0","1.00","1","197","[100,64,82,41,82,41,41,17,29,23,41,41]","2026-07-04","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches, Twitter, Feature_34","informational","Organic"
"all seated seating chart","6","6","70","16","1.22","https://planning.wedding/seating-chart","2","0","2.00","0.23","106","[19,19,19,26,53,26,19,15,19,7,15,42]","2026-07-03","Sitelinks, Video, Short videos, People also ask, Ads bottom, Twitter","informational","Organic"
"vestidos de novia rojos","1","1","70","23","0.00","https://planning.wedding/es/colored-wedding-dresses/red-wedding-dress","2","0","0.00","0.93","208","[10,14,18,14,18,18,14,14,14,18,14,14]","2026-06-27","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial, informational","SERP Feature"
"vestidos de novia rojos","1","1","70","23","0.00","https://planning.wedding/es/colored-wedding-dresses/red-wedding-dress","2","0","0.00","0.93","208","[10,14,18,14,18,18,14,14,14,18,14,14]","2026-06-27","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial, informational","SERP Feature"
"wedding seating chart example","1","1","50","44","1.02","https://planning.wedding/seating-chart/printable","2","0","2.00","1","198","[55,100,55,77,77,11,22,33,100,55,100,77]","2026-08-03","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","SERP Feature"
"دعوة","6","24","110","14","0.00","https://planning.wedding/ar/invitations/digital","2","0","0.00","0.27","108","[29,35,22,22,35,35,22,22,14,22,14,18]","2026-08-10","AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"organizer wedding planner","4","4","90","27","1.28","https://planning.wedding/","2","0","2.00","1","197","[0,0,100,81,100,81,81,100,81,100,100,81]","2026-08-07","Sitelinks, Ads top, Image pack, Video, Short videos, Local pack, Ads bottom, Twitter, Feature_34","commercial","Organic"
"plan a wedding app","4","4","50","50","3.34","https://planning.wedding/","2","0","6.00","0.37","137","[0,0,0,0,35,0,50,35,100,64,64,100]","2026-06-24","Sitelinks, Video, Video Carousel, Short videos, People also ask, Twitter","commercial","Organic"
"free wedding organizer download","6","6","110","35","1.98","https://planning.wedding/","2","0","3.00","0.37","141","[52,64,52,41,64,64,52,64,100,64,64,82]","2026-07-10","Sitelinks, AI overview, Video, Short videos, Twitter","informational","Organic"
"rsvp 什麼 意思","3","3","140","22","0.00","https://planning.wedding/zh-Hant/rsvp","2","0","0.00","0.33","136","[34,43,34,65,43,43,34,34,34,43,34,43]","2026-08-04","AI overview, Instant answer, Video, Short videos, People also ask, Related searches, Twitter, Google Flights","informational","Organic"
"seating chart designs","7","4","90","48","1.25","https://planning.wedding/seating-chart","2","0","2.00","1","137","[64,64,64,78,78,50,50,64,64,64,78,78]","2026-08-10","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"e-mariage","6","6","260","22","0.00","https://planning.wedding/fr","2","0","0.00","0.01","164","[82,66,82,66,66,66,82,100,100,66,43,0]","2026-07-30","AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"digital wedding invitations free","19","19","720","41","2.12","https://planning.wedding/invitations/digital","2","0","4.00","0.97","190","[72,48,59,59,72,59,59,48,100,72,88,72]","2026-07-24","Sitelinks, Video, Short videos, Twitter","commercial","Organic"
"camo wedding dress with blue","7","7","110","16","0.00","https://planning.wedding/colored-wedding-dresses/camo-wedding-dress","2","0","0.00","0.88","212","[43,43,28,21,34,15,53,3,43,34,34,34]","2026-07-04","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"wedding lanner","1","1","70","54","2.23","https://planning.wedding/","2","0","4.00","0.51","95200000","[0,0,0,0,0,100,0,0,0,0,0,0]","2026-08-02","Sitelinks, AI overview, Video, Short videos, People also ask, Discussions and forums, Local pack, Twitter","commercial","SERP Feature"
"happy wedding planning","1","1","40","23","0.40","https://planning.wedding/","2","0","0.00","1","121","[57,71,57,100,42,71,71,71,71,42,28,28]","2026-08-10","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Local pack, Twitter, Google Flights","informational","SERP Feature"
"template wedding planner","5","5","50","10","2.06","https://planning.wedding/","2","0","4.00","0.87","189","[12,9,12,3,3,12,9,65,3,0,65,0]","2026-07-07","Sitelinks, Image, Video, Video Carousel, Short videos, Ads middle, Twitter","commercial","Organic"
"wedding directories free listings","3","3","50","23","0.00","https://planning.wedding/directory","2","0","0.00","0.33","118","[28,71,100,100,100,57,42,57,57,42,71,71]","2026-08-07","Sitelinks, AI overview, Video, Short videos","informational","Organic"
"seating chart template editable","5","5","70","28","0.59","https://planning.wedding/seating-chart","2","0","1.00","0.61","131","[6,6,6,53,34,34,6,6,53,34,6,6]","2026-06-30","Sitelinks, Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"rsvp 意思","1","1","70","25","0.00","https://planning.wedding/zh-Hans/rsvp/examples","2","0","0.00","0.33","133","[23,17,17,28,28,23,17,12,10,12,12,17]","2026-08-02","AI overview, Instant answer, Image, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"rsvp 意思","2","2","70","25","0.00","https://planning.wedding/zh-Hant/rsvp","2","0","0.00","0.33","133","[23,17,17,28,28,23,17,12,10,12,12,17]","2026-08-02","AI overview, Instant answer, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"seating chart template printable","6","6","70","28","0.69","https://planning.wedding/seating-chart","2","0","1.00","0.97","139","[19,33,52,52,42,33,33,42,33,4,23,9]","2026-08-06","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"wedding directory sites","2","2","40","19","0.00","https://planning.wedding/directory","2","0","0.00","0.1","129","[100,18,18,63,63,36,45,36,27,27,18,18]","2026-06-21","AI overview, Video, Short videos, Google Flights","informational","Organic"
"weddingplaner","1","1","110","67","0.00","https://planning.wedding/","2","0","0.00","0.33","643000","[6,5,0,1,100,0,0,0,1,0,1,1]","2026-07-29","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter, Google Flights, Feature_34","commercial","SERP Feature"
"checklista bröllop","1","1","70","4","0.00","https://planning.wedding/sv/checklist","2","0","0.00","0.01","162","[19,11,11,42,42,100,26,34,11,7,7,11]","2026-08-06","Sitelinks, AI overview, Image pack, Video, Short videos","informational","SERP Feature"
"wedding website lookup","15","15","590","50","1.13","https://planning.wedding/best-wedding-website/find-website","2","0","2.00","0.03","112","[52,20,68,100,16,16,11,13,13,11,16,25]","2026-07-27","Video, Short videos, Twitter","informational","Organic"
"banquet table layout generator","6","6","110","24","1.44","https://planning.wedding/seating-chart","2","0","2.00","0.24","135","[34,34,53,42,42,53,42,34,26,34,53,80]","2026-07-14","Ads top, Image, Image pack, Video, Short videos, Ads bottom, Twitter","informational","Organic"
"programa de boda","4","4","70","18","0.00","https://planning.wedding/es/timeline/reception","2","0","0.00","0.91","180","[52,42,52,42,42,42,33,23,23,19,33,23]","2026-07-21","AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"organise a wedding","2","2","40","25","1.91","https://planning.wedding/","2","0","3.00","0.34","133","[7,0,64,100,78,21,21,21,21,0,0,0]","2026-07-13","AI overview, Image pack, Video, Short videos, People also ask, Ads bottom","informational","Organic"
"event and wedding planning","1","1","40","41","1.99","https://planning.wedding/","2","0","3.00","0.25","137","[50,64,28,28,28,35,35,28,14,14,7,7]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Twitter","commercial","SERP Feature"
"wedding seating charts","13","13","590","25","0.91","https://planning.wedding/seating-chart","2","0","1.00","1","206","[20,36,27,20,24,13,10,8,13,10,13,16]","2026-07-19","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"biblias para boda","3","3","170","13","0.25","https://planning.wedding/es/articles/30-bible-verses-to-use-in-your-wedding","2","0","0.00","1","162","[53,53,66,53,53,43,28,43,43,43,43,43]","2026-08-03","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","commercial","SERP Feature"
"free printable wedding planner","11","11","320","27","1.52","https://planning.wedding/","2","0","3.00","0.35","125","[16,20,24,20,24,24,16,16,24,24,24,20]","2026-06-28","Sitelinks, Image, Image pack, Video, Short videos, Ads bottom, Twitter","informational","Organic"
"qr code generator for wedding pictures","6","6","90","13","3.15","https://planning.wedding/wedding-photos/qr-code-generator","2","0","6.00","0.51","156","[28,28,28,28,100,5,5,5,5,5,5,5]","2026-07-29","Sitelinks, AI overview, Video, Short videos, Twitter, Google Flights","informational","Organic"
"cristo para boda","1","1","90","23","0.34","https://planning.wedding/es/articles/30-bible-verses-to-use-in-your-wedding","2","0","0.00","1","169","[41,29,52,41,64,64,52,41,52,41,64,41]","2026-07-31","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial, informational","SERP Feature"
"camo wedding dresses with blue","8","8","110","16","0.00","https://planning.wedding/colored-wedding-dresses/camo-wedding-dress","2","0","0.00","0.88","171","[53,53,34,26,42,26,65,7,53,42,42,42]","2026-07-02","Sitelinks, AI overview, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
