"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"envelope colors","5","5","260","25","1.18","https://cardsandpockets.com/envelopes-liners/","6","0.01","7.00","1","186","[0,1,0,0,10,0,13,0,100,0,0,0]","2026-07-04","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"free printable wedding invitation","2","2","50","43","0.93","https://cardsandpockets.com/info/free-wedding-invitation-templates/","6","0.01","5.00","0.99","117","[0,35,64,78,0,35,28,21,35,28,50,35]","2026-07-08","Sitelinks, Image, Image pack, Video, Short videos, Ads bottom, Twitter","informational","Organic"
"invite printing","12","12","1300","42","1.99","https://cardsandpockets.com/printing/upload-your-own/","6","0.01","11.00","1","136","[43,29,29,36,16,20,16,29,29,36,29,43]","2026-08-10","Sitelinks, AI overview, Video, Short videos, Twitter","informational","Organic"
"maroon cardstock","4","4","140","14","0.40","https://cardsandpockets.com/paper/cardstock/popular-sizes/8-5x11/8-5-x-11-cover-weight-burgundy/","6","0.01","2.00","1","220","[100,53,34,42,65,42,42,80,26,26,42,53]","2026-07-06","Sitelinks, Image, Image pack, Short videos, Feature_34","commercial","Organic"
"print custom wedding invitations","2","2","50","35","3.25","https://cardsandpockets.com/printing/upload-your-own/","6","0.01","19.00","1","206","[21,15,15,6,15,21,15,21,28,15,15,15]","2026-07-18","Sitelinks, AI overview, Image, Video, Short videos, Local pack, Twitter, Feature_34","commercial","Organic"
"xmas card envelopes","4","4","210","9","1.07","https://cardsandpockets.com/info/holiday-shop/folded-holiday-card-box-sets/","6","0.01","6.00","1","159","[3,3,4,3,3,5,13,100,20,2,2,1]","2026-06-21","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Related searches, Feature_34","transactional","Organic"
"online wedding invite free","2","2","50","40","2.44","https://cardsandpockets.com/info/free-wedding-invitation-templates/","6","0.01","14.00","0.92","196","[0,0,0,0,21,0,53,0,0,100,0,0]","2026-07-06","Sitelinks, Video, Short videos, Twitter","informational","Organic"
"wedding envelope address","1","1","50","11","1.84","https://cardsandpockets.com/full-guest-address-and-return/","6","0.01","11.00","1","197","[9,33,9,42,52,9,23,23,19,42,9,52]","2026-06-25","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"online wedding invitations templates","2","2","50","47","1.84","https://cardsandpockets.com/info/free-wedding-invitation-templates/","6","0.01","11.00","1","204","[22,55,100,77,22,22,77,44,77,33,77,77]","2026-07-25","Sitelinks, AI overview, Image, Video, Short videos, Twitter, Google Flights","commercial","Organic"
"white vellum","1","1","170","5","1.58","https://cardsandpockets.com/vellum-white/","6","0.01","9.00","0.79","203","[65,53,65,100,65,53,65,53,80,80,80,100]","2026-07-17","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","commercial, informational","SERP Feature"
"downloadable wedding invitations","2","2","50","47","1.08","https://cardsandpockets.com/info/free-wedding-invitation-templates/","6","0.01","6.00","1","200","[26,34,19,26,19,19,15,26,19,7,7,26]","2026-08-03","Sitelinks, Image, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"exterior envelope","1","1","720","6","3.57","https://cardsandpockets.com/envelopes/blank-envelopes/inner-outer-envelopes/","6","0.01","21.00","0.02","183","[68,31,37,25,8,8,13,20,100,20,84,31]","2026-07-15","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","SERP Feature"
"vellum printing near me","1","1","50","13","1.04","https://cardsandpockets.com/printing/vellum-printing/","6","0.01","6.00","1","2260000","[10,12,12,17,17,12,7,7,10,12,10,12]","2026-07-22","Sitelinks, Video, Short videos, People also ask, Local pack","transactional","Organic"
"cards shapes","2","2","140","15","0.00","https://cardsandpockets.com/printing/custom-printed-laser-cut-shapes/choose-from-our-shapes/simple-shape-card-printing-arches-waves-or-circles/","6","0.01","0.00","0.04","176","[10,18,18,14,2,29,66,22,29,43,100,18]","2026-06-23","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"cardsrock","3","3","140","30","0.47","https://cardsandpockets.com/paper/cardstock-paper/","6","0.01","2.00","0.87","202","[10,16,16,45,3,3,5,2,3,0,3,6]","2026-08-09","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Discussions and forums, Google Flights","commercial, informational","Organic"
"bulk blank cards and envelopes","1","1","50","14","1.05","https://cardsandpockets.com/cards/blank-card-envelope-sets/","6","0.01","6.00","1","221","[63,27,36,63,63,45,81,63,27,45,63,27]","2026-07-06","Sitelinks, Video, Short videos, Local pack, Feature_34","commercial","Organic"
"envelopes with return address","5","5","260","13","2.65","https://cardsandpockets.com/full-guest-address-and-return/","6","0.01","15.00","0.81","178","[59,32,14,14,26,26,26,32,21,21,32,39]","2026-06-27","Sitelinks, AI overview, Ads top, Image, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"free printable wedding invitation templates","2","2","50","54","1.02","https://cardsandpockets.com/info/free-wedding-invitation-templates/","6","0.01","6.00","1","126","[50,64,50,50,50,50,50,21,28,50,35,28]","2026-06-18","Sitelinks, Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"18 x 24 welcome sign","1","1","140","3","1.18","https://cardsandpockets.com/printing/sign-printing/wedding-welcome-sign-classy-wedding-sign-18x24/","6","0.01","7.00","1","219","[19,100,53,65,53,0,42,65,65,0,65,80]","2026-07-27","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"what is a blank card","1","1","110","23","0.00","https://cardsandpockets.com/cards/blank-card-envelope-sets/","6","0.01","0.00","0.33","183","[41,82,64,100,82,41,41,29,82,41,82,64]","2026-07-10","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Related searches, Twitter","informational","SERP Feature"
"pocket card sleeves","4","4","140","6","0.32","https://cardsandpockets.com/pockets/","6","0.01","1.00","1","189","[1,1,1,1,1,100,1,1,1,1,1,1]","2026-07-09","Sitelinks, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"bulk cards and envelopes","1","1","50","7","2.00","https://cardsandpockets.com/cards/blank-card-envelope-sets/","6","0.01","12.00","1","202","[5,4,5,5,4,5,7,5,11,5,3,2]","2026-08-01","Sitelinks, Video, Short videos, Local pack, Feature_34","commercial","Organic"
"card stock paper for printer","6","6","260","21","0.40","https://cardsandpockets.com/paper/cardstock-paper/","6","0.01","2.00","1","224","[29,7,36,36,19,100,12,15,23,12,23,12]","2026-07-28","Sitelinks, Video, Video Carousel, Short videos, People also ask, Google Flights, Feature_34","commercial, informational","Organic"
"holiday cards with addressed envelopes","2","2","50","13","0.00","https://cardsandpockets.com/info/holiday-shop/holiday-design-printed-envelopes/","6","0.01","0.00","0","181","[0,0,7,7,7,19,65,80,7,7,3,3]","2026-07-05","Sitelinks, Ads top, Video, Video Carousel, Short videos, People also ask, Ads middle, Twitter, Feature_34","commercial","Organic"
"what is an a7 envelope size","3","3","210","16","1.21","https://cardsandpockets.com/envelopes/blank-envelopes/a7-square-flap-5-25-x-7-25/","6","0.01","7.00","0.44","145","[43,43,43,53,35,43,66,82,66,35,100,66]","2026-07-16","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"invitations printing","9","9","720","44","1.97","https://cardsandpockets.com/printing/upload-your-own/","6","0.01","11.00","1","195","[81,45,55,81,24,62,20,16,24,20,62,81]","2026-07-03","Sitelinks, Image, Video, Video Carousel, Short videos, Local pack, Ads middle, Feature_34","commercial","Organic"
"laser cut invitation pockets","1","1","50","0","0.83","https://cardsandpockets.com/laser-cutting/laser-cut-invitation-cards/laser-cut-invitation-pockets/","6","0.01","4.00","1","209","[23,52,42,33,9,33,9,23,9,9,9,9]","2026-08-05","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Feature_34","commercial","Organic"
"wedding invitations blank","1","1","50","19","0.92","https://cardsandpockets.com/cards/printable-invitation-enclosures/","6","0.01","5.00","1","195","[29,14,10,14,8,14,6,8,6,8,8,10]","2026-06-20","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Feature_34","commercial","Organic"
"a9 envelope liner template","2","2","50","0","1.68","https://cardsandpockets.com/envelopes/envelope-liners/printed-upload-your-own/","6","0.01","10.00","0.39","191","[9,9,14,14,14,9,9,9,66,52,52,52]","2026-06-24","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Feature_34","informational","Organic"
"invitation templates wedding","2","2","50","60","1.60","https://cardsandpockets.com/info/free-wedding-invitation-templates/","6","0.01","9.00","1","116","[0,8,3,0,0,100,0,0,0,0,0,0]","2026-07-18","Sitelinks, Image, Image pack, Short videos, People also ask, Feature_34","commercial","Organic"
"a7 envelope size","17","17","4400","22","3.71","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","6","0.01","22.00","0.65","171","[44,44,44,44,54,66,100,54,44,54,44,44]","2026-08-07","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"black paper 8.5 x 11","13","13","4400","20","0.50","https://cardsandpockets.com/paper/cardstock/popular-sizes/8-5x11/8-5-x-11-cover-weight-ultra-black/","6","0.01","3.00","0.08","235","[44,0,10,12,23,44,54,66,100,81,100,66]","2026-08-07","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"6.5 x 2","10","10","320","30","0.00","https://cardsandpockets.com/envelopes/blank-envelopes/6-5-euro-flap-6-1-2-x-6-1-2/","6","0.01","0.00","0.33","0","[66,43,23,53,100,100,82,66,66,66,100,82]","2026-07-25","Sitelinks, Instant answer, Short videos","informational","Organic"
"easy paper flowers","4","4","1600","37","0.26","https://blog.cardsandpockets.com/2019/05/08/easy-diy-paper-flower-tutorial/","6","0.01","1.00","0.17","107","[81,18,24,24,29,16,18,8,24,44,24,66]","2026-07-28","Image, Image pack, Video, Short videos, People also ask, Related searches, Google Flights","informational","SERP Feature"
"blank invite","1","1","50","25","0.75","https://cardsandpockets.com/cards/printable-invitation-enclosures/","6","0.01","4.00","0.99","113","[10,6,10,22,10,14,8,6,0,14,18,22]","2026-07-03","Sitelinks, Image pack, Video, Short videos","informational","Organic"
"belly band for cards","2","2","50","16","1.23","https://cardsandpockets.com/paper/text-weight-paper/belly-bands-wraps/","6","0.01","7.00","1","197","[14,14,14,14,14,14,14,7,78,100,78,50]","2026-07-30","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","commercial","Organic"
"laser cutting photo frame","1","1","50","19","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-invitation-accessories/laser-cut-frames-photo-frames/","6","0.01","0.00","0.99","203","[80,52,33,52,9,9,9,9,9,9,9,9]","2026-07-06","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
"a7 5 envelope","2","2","50","3","1.45","https://cardsandpockets.com/envelopes/blank-envelopes/a7-5-euro-flap-5-5-x-7-5/","6","0.01","8.00","1","185","[27,0,27,27,36,27,63,100,45,63,63,63]","2026-07-09","Sitelinks, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"cardstock for wedding invitations","7","7","260","5","0.88","https://cardsandpockets.com/brands/","6","0.01","5.00","1","193","[28,44,66,35,28,35,66,35,44,35,44,35]","2026-06-25","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Related searches, Twitter","commercial, informational","Organic"
"wedding invitations with envelopes","7","7","260","13","1.35","https://cardsandpockets.com/","6","0.01","8.00","1","192","[23,36,36,67,7,29,19,36,12,29,23,29]","2026-06-23","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"wedding e invitation free","2","2","50","52","2.82","https://cardsandpockets.com/info/free-wedding-invitation-templates/","6","0.01","16.00","0.82","111","[45,9,9,100,81,63,9,81,0,9,63,9]","2026-07-13","Sitelinks, Image, Video, Short videos, Twitter","commercial","Organic"
"scalloped envelopes","2","2","50","21","1.77","https://cardsandpockets.com/envelopes/laser-cut-custom-flap/french-scalloped-a7-ungummed-laser-cut-envelope/","6","0.01","10.00","1","207","[45,27,27,18,36,18,18,18,100,100,36,100]","2026-07-25","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","commercial, informational","Organic"
"belly bands for wedding invitations","4","4","260","17","1.21","https://cardsandpockets.com/paper/text-weight-paper/belly-bands-wraps/","6","0.01","7.00","1","157","[12,29,23,5,7,5,0,15,67,12,81,100]","2026-07-18","Sitelinks, Image, Video, Short videos, People also ask, Twitter, Google Flights, Feature_34","commercial","Organic"
"reflective mirror paper","1","1","170","24","0.27","https://cardsandpockets.com/paper/mirror-paper/","6","0.01","1.00","0.96","256","[23,23,19,19,19,29,29,19,23,19,29,19]","2026-06-20","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","commercial","SERP Feature"
"wedding invitations free templates","2","2","50","41","1.44","https://cardsandpockets.com/info/free-wedding-invitation-templates/","6","0.01","8.00","1","195","[3,0,48,0,0,2,1,3,2,1,2,2]","2026-07-17","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Twitter","informational","Organic"
"patterned card","2","2","50","1","0.28","https://cardsandpockets.com/paper/pattern-paper/","6","0.01","1.00","0.26","173","[57,42,42,57,71,57,71,71,100,100,71,71]","2026-06-29","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos","informational","Organic"
"envelopes for save the dates","2","2","50","9","1.93","https://cardsandpockets.com/c-p-wedding/save-the-dates/save-the-date-envelopes/","6","0.01","11.00","1","189","[6,11,11,15,11,11,11,11,8,8,1,3]","2026-08-09","Sitelinks, Image, Video, Short videos, Feature_34","commercial","Organic"
"3.5x5 envelopes","2","2","50","23","1.82","https://cardsandpockets.com/cards/blank-card-envelope-sets/3-5x5-rsvp-4bar-flat-card-and-envelope-set/","6","0.01","10.00","1","401000","[5,17,0,5,23,52,0,100,41,52,0,64]","2026-07-05","Sitelinks, Short videos, People also ask","commercial","Organic"
"print out invitations","7","7","260","39","1.06","https://cardsandpockets.com/printing/upload-your-own/","6","0.01","6.00","1","201","[54,43,54,43,54,43,43,43,54,43,54,54]","2026-06-29","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"free wedding invitation templates for word","2","2","50","45","0.58","https://cardsandpockets.com/info/free-wedding-invitation-templates/","6","0.01","3.00","1","153","[23,10,12,12,28,12,5,5,17,5,5,12]","2026-06-26","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"diy wedding invitation suite","2","2","50","6","1.30","https://cardsandpockets.com/wedding/invitations-envelopes/printed-invitation-cards/design-customize-online/diy-invitation-kits/","6","0.01","7.00","0.98","164","[18,18,36,27,18,45,63,63,100,63,81,36]","2026-06-27","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Related searches, Ads bottom","informational","Organic"
